non-repeater,-1.0
non-repeater,1.0
non-repeater,1.0
non-repeater,0.0
non-repeater,0.0
non-repeater,1.0
non-repeater,1.0
non-repeater,1.0
non-repeater,-1.0
non-repeater,0.0
non-repeater,-1.0
non-repeater,0.0
non-repeater,0.0
non-repeater,1.0
non-repeater,-1.0
non-repeater,0.0
non-repeater,0.0
non-repeater,1.0
non-repeater,-1.0
non-repeater,1.0
non-repeater,1.0
non-repeater,-1.0
non-repeater,-1.0
non-repeater,-1.0
non-repeater,-1.0
non-repeater,0.0
non-repeater,0.0
non-repeater,-1.0
repeater,0.0
non-repeater,0.0
non-repeater,-1.0
non-repeater,-1.0
repeater,1.0
non-repeater,1.0
non-repeater,-1.0
non-repeater,0.0
non-repeater,0.0
repeater,1.0
repeater,0.0
non-repeater,1.0
non-repeater,-1.0
non-repeater,0.0
non-repeater,1.0
non-repeater,0.0
non-repeater,-1.0
repeater,1.0
repeater,1.0
repeater,1.0
repeater,1.0
repeater,1.0
repeater,1.0
repeater,1.0
non-repeater,1.0
non-repeater,1.0
non-repeater,1.0
non-repeater,1.0
repeater,0.0
non-repeater,-1.0
non-repeater,1.0
non-repeater,1.0
non-repeater,1.0
non-repeater,0.0
non-repeater,-1.0
non-repeater,1.0
non-repeater,-1.0
non-repeater,1.0
non-repeater,1.0
non-repeater,-1.0
repeater,1.0
non-repeater,-1.0
repeater,1.0
non-repeater,-1.0
repeater,1.0
repeater,1.0
repeater,1.0
non-repeater,-1.0
non-repeater,-1.0
non-repeater,1.0
non-repeater,-1.0
repeater,1.0
repeater,1.0
repeater,1.0
repeater,1.0
repeater,1.0
non-repeater,0.0
non-repeater,-1.0
non-repeater,0.0
non-repeater,-1.0
non-repeater,1.0
non-repeater,1.0
non-repeater,0.0
non-repeater,1.0
non-repeater,1.0
repeater,1.0
repeater,1.0
non-repeater,0.0
non-repeater,0.0
non-repeater,-1.0
non-repeater,-1.0
non-repeater,-1.0
non-repeater,1.0
non-repeater,-1.0
non-repeater,-1.0
non-repeater,-1.0
non-repeater,1.0
non-repeater,1.0
non-repeater,0.0
non-repeater,1.0
non-repeater,-1.0
non-repeater,-1.0
non-repeater,0.0
non-repeater,-1.0
repeater,1.0
non-repeater,-1.0
non-repeater,1.0
non-repeater,-1.0
non-repeater,-1.0
non-repeater,-1.0
non-repeater,-1.0
non-repeater,-1.0
non-repeater,-1.0
non-repeater,1.0
non-repeater,1.0
repeater,1.0
repeater,1.0
repeater,1.0
non-repeater,-1.0
non-repeater,1.0
repeater,1.0
non-repeater,0.0
non-repeater,0.0
non-repeater,-1.0
non-repeater,-1.0
non-repeater,-1.0
non-repeater,1.0
non-repeater,-1.0
non-repeater,0.0
non-repeater,0.0
repeater,1.0
non-repeater,-1.0
non-repeater,-1.0
non-repeater,0.0
non-repeater,0.0
non-repeater,1.0
non-repeater,0.0
non-repeater,-1.0
